start_time,open,high,low,close,volume
1641081600000,47719.5,48000.0,46600.0,47305.0,36773.655
1641168000000,47305.0,47576.5,45700.0,46462.0,44821.196
1641254400000,46462.0,47475.0,45500.0,45870.0,54528.894
1641340800000,45870.0,47060.0,42444.0,43437.0,88336.716
1641427200000,43437.0,43795.0,42179.0,43110.5,54414.952
1641513600000,43110.5,43260.0,40517.5,41554.5,93332.759
1641600000000,41554.5,42302.0,40550.0,41691.0,56097.239
1641686400000,41691.0,42771.0,41076.0,41856.0,44037.238
1641772800000,41856.0,42200.0,39655.0,41809.0,92911.598
1641859200000,41809.0,43163.0,41279.0,42701.5,64094.5
1641945600000,42701.5,44450.0,42360.0,43889.5,54204.5
1642032000000,43889.5,44366.5,42303.0,42564.0,58603.398
1642118400000,42564.0,43704.5,41743.0,43056.5,55972.779
1642204800000,43056.5,43779.5,42563.0,43083.0,38027.051
1642291200000,43083.0,43455.0,42601.0,43051.0,33876.97
1642377600000,43051.0,43143.0,41550.0,42200.0,48718.942
1642464000000,42200.0,42650.0,41300.0,42332.5,52274.76
1642550400000,42332.5,42546.0,41140.0,41683.5,62615.99
1642636800000,41683.5,43482.0,40600.0,40702.0,81535.441
1642723200000,40702.0,41111.0,35378.0,36442.5,162167.628
1642809600000,36442.5,36790.0,33960.0,35062.0,131383.791
1642896000000,35062.0,36613.0,34601.0,36234.5,77883.381
1642982400000,36234.5,37550.0,32906.0,36651.5,168804.434
1643068800000,36651.5,37500.0,35701.0,36937.5,75916.857
1643155200000,36937.5,38888.0,36250.0,36770.0,106296.557
1643241600000,36770.0,37223.0,35490.5,37140.5,84805.385
1643328000000,37140.5,37964.0,36172.5,37693.5,75655.774
1643414400000,37693.5,38769.0,37256.0,38150.5,50637.813
1643500800000,38150.5,38358.0,37320.0,37875.5,39029.632
1643587200000,37875.5,38771.0,36632.0,38440.0,65792.045
1643673600000,38440.0,39250.0,37969.5,38680.5,66380.123
1643760000000,38680.5,38814.0,36500.0,36887.0,67392.693
1643846400000,36887.0,37425.0,36200.5,37291.5,62389.278
1643932800000,37291.5,41769.0,37015.0,41548.5,103204.417
1644019200000,41548.5,41918.0,40919.0,41380.0,48132.733
1644105600000,41380.0,42638.5,41110.0,42350.0,40226.395
1644192000000,42350.0,44500.0,41595.0,43825.5,80797.131
1644278400000,43825.5,45500.0,42650.0,44015.0,95059.906
1644364800000,44015.0,44808.0,43100.5,44333.0,65251.374
1644451200000,44333.0,45924.5,43150.0,43477.0,116198.949
1644537600000,43477.0,43876.0,41900.0,42354.0,83025.2
1644624000000,42354.0,42975.0,41630.0,42199.5,53240.605
1644710400000,42199.5,42750.0,41823.0,42059.5,42909.72
1644796800000,42059.5,42845.0,41566.5,42536.5,61138.349
1644883200000,42536.5,44800.0,42370.5,44524.5,58733.817
1644969600000,44524.5,44535.5,43265.0,43879.5,53877.282
1645056000000,43879.5,44147.0,40009.5,40515.0,99227.771
1645142400000,40515.0,40924.0,39438.5,39999.5,80101.734
1645228800000,39999.5,40450.0,39557.0,40064.0,39292.267
1645315200000,40064.0,40095.0,37917.0,38355.0,84531.025
1645401600000,38355.0,39480.0,36751.0,37001.5,152786.854
1645488000000,37001.5,38455.0,36312.5,38214.5,104586.233
1645574400000,38214.5,39240.0,37050.0,37245.5,85829.737
1645660800000,37245.5,40000.0,34242.5,38318.0,191619.669
1645747200000,38318.0,39676.5,37959.5,39174.5,88825.461
1645833600000,39174.5,40300.0,38556.0,39094.5,56205.281
1645920000000,39094.5,39892.5,36922.0,37665.0,113682.746
1646006400000,37665.0,44347.5,37435.0,43150.5,136475.673
1646092800000,43150.5,44900.0,42811.0,44389.5,96498.581
1646179200000,44389.5,45372.0,43334.0,43893.5,93178.504
1646265600000,43893.5,44065.0,41811.5,42450.5,88362.18
1646352000000,42450.5,42505.5,38506.0,39114.5,110111.539
1646438400000,39114.5,39575.0,38552.0,39360.0,42833.465
1646524800000,39360.0,39748.0,38088.0,38394.0,83152.158
1646611200000,38394.0,39536.0,37139.0,37976.0,118715.418
1646697600000,37976.0,39330.0,37865.0,38726.5,103859.811
1646784000000,38726.5,42698.0,38658.0,41941.5,112368.715
1646870400000,41941.5,42027.0,38486.0,39408.0,134309.741
1646956800000,39408.0,40250.0,38202.0,38726.0,125849.454
1647043200000,38726.0,39447.0,38631.5,38793.0,42633.865
1647129600000,38793.0,39305.5,37551.0,37756.0,51212.893
1647216000000,37756.0,39922.0,37527.0,39645.5,84899.346
1647302400000,39645.5,39950.0,38100.0,39280.0,81560.076
1647388800000,39280.0,41737.0,38750.0,41124.5,149450.037
1647475200000,41124.5,41446.5,40400.0,40890.0,55484.701
1647561600000,40890.0,42335.0,40105.0,41751.5,82538.367
1647648000000,41751.5,42397.0,41460.0,42180.5,45659.219
1647734400000,42180.5,42250.0,40920.0,41272.0,55157.909
1647820800000,41272.0,41537.0,40473.5,40985.0,71878.595
1647907200000,40985.0,43453.0,40860.0,42359.5,98939.767
1647993600000,42359.5,42987.0,41697.5,42851.5,70821.273
1648080000000,42851.5,44199.0,42556.0,43970.5,81877.149
1648166400000,43970.5,45055.5,43556.0,44293.5,86167.807
1648252800000,44293.5,44750.0,44050.0,44470.0,34456.394
1648339200000,44470.0,46989.0,44418.0,46793.0,74844.269
1648425600000,46793.0,48185.0,46625.5,47122.5,89817.892
1648512000000,47122.5,48068.5,46917.0,47418.0,63821.345
1648598400000,47418.0,47676.0,46501.0,47024.0,64443.042
1648684800000,47024.0,47589.5,45110.0,45511.0,87714.467
1648771200000,45511.0,46697.0,44202.0,46274.0,102289.739
1648857600000,46274.0,47230.0,45608.0,45807.0,62395.391
1648944000000,45807.0,47493.0,45501.0,46411.5,64093.179
1649030400000,46411.5,46880.0,45050.0,46580.5,74905.235
1649116800000,46580.5,47190.0,45319.5,45485.5,74202.1
1649203200000,45485.5,45495.0,43100.0,43158.5,112792.055
1649289600000,43158.5,43883.0,42703.5,43427.0,66337.665
1649376000000,43427.0,43982.0,42090.0,42256.0,97474.878
1649462400000,42256.0,42778.0,42120.0,42726.5,34846.396
1649548800000,42726.5,43403.0,41745.0,42137.0,58103.289
1649635200000,42137.0,42400.0,39171.5,39500.0,142864.887
1649721600000,39500.0,40713.0,39216.0,40055.0,105454.116
1649808000000,40055.0,41553.0,39580.0,41137.0,99503.899
1649894400000,41137.0,41463.0,39521.0,39930.0,79193.988
1649980800000,39930.0,40849.0,39746.0,40528.5,57083.369
1650067200000,40528.5,40695.0,39972.5,40357.5,38739.216
1650153600000,40357.5,40562.0,39520.5,39662.0,46249.088
1650240000000,39662.0,41255.0,38466.5,40773.5,109434.916
1650326400000,40773.5,41769.5,40533.0,41465.5,64952.685
1650412800000,41465.5,42169.0,40867.0,41333.5,73981.031
1650499200000,41333.5,42950.0,39588.0,40454.5,117450.148
1650585600000,40454.5,40767.0,39007.0,39676.5,93447.976
1650672000000,39676.5,40048.0,39261.0,39421.5,35547.013
1650758400000,39421.5,39914.5,38831.0,39439.5,52562.029
1650844800000,39439.5,40673.0,38072.0,40400.0,140931.528
1650931200000,40400.0,40803.0,37668.5,38103.5,140001.463
1651017600000,38103.5,39479.0,37855.0,39206.0,111802.804
1651104000000,39206.0,40350.0,38863.5,39734.5,128905.192
1651190400000,39734.5,39909.0,38162.0,38572.0,95211.06
1651276800000,38572.0,38770.0,37558.5,37611.5,51299.112
1651363200000,37611.5,38663.0,37351.0,38446.5,71377.503
1651449600000,38446.5,39255.5,38005.0,38528.0,100419.787
1651536000000,38528.0,38630.0,37500.0,37733.5,69300.33
1651622400000,37733.5,40058.5,37660.5,39696.5,128880.144
1651708800000,39696.5,39840.0,35511.0,36526.0,173313.498
1651795200000,36526.0,36666.0,35200.0,35990.5,130999.997
1651881600000,35990.5,36135.0,34744.0,35462.0,58998.423
1651968000000,35462.0,35498.5,33666.0,34032.5,129476.014
1652054400000,34032.5,34258.0,30018.0,30063.5,348620.325
1652140800000,30063.5,32665.5,29711.0,31015.0,264273.27
1652227200000,31015.0,32230.0,27600.0,29067.5,389280.92
1652313600000,29067.5,30233.0,26536.0,29003.0,310008.707
1652400000000,29003.0,31049.0,28736.0,29268.5,137460.82
1652486400000,29268.5,30321.0,28597.5,30071.0,102289.838
1652572800000,30071.0,31518.0,29409.0,31315.5,103671.681
1652659200000,31315.5,31315.5,29050.0,29854.0,151169.241
1652745600000,29854.0,30785.0,29400.0,30424.5,119928.773
1652832000000,30424.5,30692.5,28633.0,28694.0,128724.123
1652918400000,28694.0,30551.0,28676.0,30310.0,131705.597
1653004800000,30310.0,30767.0,28708.0,29185.0,142283.133
1653091200000,29185.0,29653.5,28920.5,29420.5,58802.379
1653177600000,29420.5,30499.0,29220.5,30269.5,93615.593
1653264000000,30269.5,30654.5,28839.0,29091.5,144992.554
1653350400000,29091.5,29847.0,28659.0,29642.5,116545.415
1653436800000,29642.5,30213.0,29324.0,29542.0,124169.529
1653523200000,29542.0,29878.0,27950.0,29201.0,209437.776
1653609600000,29201.0,29381.0,28256.5,28619.0,236017.359
1653696000000,28619.0,29260.0,28522.0,29018.0,57338.009
1653782400000,29018.0,29592.0,28838.5,29452.0,65053.906
1653868800000,29452.0,32333.0,29289.0,31731.5,161343.155
1653955200000,31731.5,32450.0,31216.0,31781.0,109587.476
1654041600000,31781.0,31982.5,29291.0,29789.0,167333.758
1654128000000,29789.0,30711.0,29558.0,30450.0,106103.11
1654214400000,30450.0,30698.0,29250.0,29688.0,107008.029
1654300800000,29688.0,30000.0,29466.0,29857.0,53366.373
1654387200000,29857.0,30196.5,29509.5,29901.5,63649.121
1654473600000,29901.5,31750.0,29871.0,31370.5,160589.274
1654560000000,31370.5,31598.0,29119.5,31111.0,244656.354
1654646400000,31111.0,31319.5,29818.0,30192.0,155647.066
1654732800000,30192.0,30694.5,29896.0,30100.0,107363.157
1654819200000,30100.0,30376.0,28816.0,29080.5,168313.293
1654905600000,29080.5,29427.0,28035.0,28420.0,141291.231
1654992000000,28420.0,28532.0,26550.0,26567.5,208917.068
1655078400000,26567.5,26885.0,21909.5,22476.5,564582.376
1655164800000,22476.5,23450.0,20818.5,22127.5,423285.219
1655251200000,22127.5,22794.5,20071.0,22574.0,529615.54
1655337600000,22574.0,22976.5,20228.0,20385.0,242730.554
1655424000000,20385.0,21355.0,20230.0,20454.5,209825.352
1655510400000,20454.5,20769.5,17600.0,18964.5,391677.742
1655596800000,18964.5,20820.0,17953.0,20567.5,371735.95
1655683200000,20567.5,21125.0,19624.0,20568.0,302417.597
1655769600000,20568.0,21722.0,20336.0,20715.5,246895.4
1655856000000,20715.5,20885.5,19703.0,19980.0,270334.774
1655942400000,19980.0,21240.0,19861.5,21095.0,219782.656
1656028800000,21095.0,21556.5,20728.5,21232.0,219774.264
1656115200000,21232.0,21630.0,20900.0,21476.0,142820.521
1656201600000,21476.0,21880.0,20958.5,21032.0,145666.424
1656288000000,21032.0,21580.0,20500.0,20730.5,184703.37
1656374400000,20730.5,21197.5,20190.0,20273.5,202468.436
1656460800000,20273.5,20433.0,19820.0,20104.5,204302.193
1656547200000,20104.5,20156.5,18601.0,19925.5,312001.872
1656633600000,19925.5,21017.5,18938.0,19271.0,313631.306
1656720000000,19271.0,19450.0,18960.0,19246.0,126812.293
1656806400000,19246.0,19638.5,18777.0,19306.0,151515.372
1656892800000,19306.0,20370.0,19039.0,20220.5,218635.992
1656979200000,20220.5,20750.0,19262.5,20170.0,321136.243
1657065600000,20170.0,20666.0,19737.0,20556.5,213468.577
1657152000000,20556.5,21818.0,20248.0,21596.0,235064.51
1657238400000,21596.0,22600.0,21184.0,21590.0,289375.528
1657324800000,21590.0,21980.0,21310.0,21588.0,121382.403
1657411200000,21588.0,21597.5,20652.0,20849.0,160482.783
1657497600000,20849.0,20851.0,19855.0,19959.5,184038.932
