start_time,open,high,low,close,volume
1641038400000,46768.5,47915.5,46768.0,47719.5,16733.255
1641081600000,47719.5,47719.5,46791.5,47218.5,14007.835
1641124800000,47218.5,48000.0,46600.0,47305.0,22765.82
1641168000000,47305.0,47422.0,46710.0,47367.0,14778.651
1641211200000,47367.0,47576.5,45700.0,46462.0,30042.545
1641254400000,46462.0,46747.0,45950.0,46706.0,17994.299
1641297600000,46706.0,47475.0,45500.0,45870.0,36534.595
1641340800000,45870.0,47060.0,45755.0,46287.0,17860.884
1641384000000,46287.0,46826.5,42444.0,43437.0,70475.832
1641427200000,43437.0,43795.0,42179.0,42858.5,32830.853
1641470400000,42858.5,43549.0,42652.0,43110.5,21584.099
1641513600000,43110.5,43260.0,40952.5,42259.0,47663.364
1641556800000,42259.0,42774.0,40517.5,41554.5,45669.395
1641600000000,41554.5,42242.0,41554.5,41943.5,15653.099
1641643200000,41943.5,42302.0,40550.0,41691.0,40444.14
1641686400000,41691.0,42136.0,41420.0,41844.0,18557.398
1641729600000,41844.0,42771.0,41076.0,41856.0,25479.84
1641772800000,41856.0,42200.0,41483.5,41567.5,19609.827
1641816000000,41567.5,42121.5,39655.0,41809.0,73301.771
1641859200000,41809.0,42700.0,41554.0,41821.5,24138.818
1641902400000,41821.5,43163.0,41279.0,42701.5,39955.682
1641945600000,42701.5,43407.0,42360.0,42897.5,20569.691
1641988800000,42897.5,44450.0,42850.0,43889.5,33634.809
1642032000000,43889.5,44014.0,43428.0,43619.0,15652.133
1642075200000,43619.0,44366.5,42303.0,42564.0,42951.265
1642118400000,42564.0,42936.0,41845.0,42031.5,22967.82
1642161600000,42031.5,43704.5,41743.0,43056.5,33004.959
1642204800000,43056.5,43289.0,42734.0,42993.0,12875.569
1642248000000,42993.0,43779.5,42563.0,43083.0,25151.482
1642291200000,43083.0,43295.0,42777.0,42987.5,13689.538
1642334400000,42987.5,43455.0,42601.0,43051.0,20187.432
1642377600000,43051.0,43143.0,42295.0,42658.0,19150.3
1642420800000,42658.0,42786.0,41550.0,42200.0,29568.642
1642464000000,42200.0,42395.5,41400.0,41864.0,20961.867
1642507200000,41864.0,42650.0,41300.0,42332.5,31312.893
1642550400000,42332.5,42484.5,41140.0,42020.0,31380.697
1642593600000,42020.0,42546.0,41581.5,41683.5,31235.293
1642636800000,41683.5,42199.0,41628.5,42128.0,14677.542
1642680000000,42128.0,43482.0,40600.0,40702.0,66857.899
1642723200000,40702.0,41111.0,38220.0,38870.5,65092.393
1642766400000,38870.5,39034.0,35378.0,36442.5,97075.235
1642809600000,36442.5,36790.0,33960.0,35379.5,66569.896
1642852800000,35379.5,36189.0,34227.0,35062.0,64813.895
1642896000000,35062.0,36143.0,34827.0,35677.0,35988.294
1642939200000,35677.0,36613.0,34601.0,36234.5,41895.087
1642982400000,36234.5,36235.0,33022.0,33703.5,66078.195
1643025600000,33703.5,37550.0,32906.0,36651.5,102726.239
1643068800000,36651.5,36767.0,35701.0,36382.5,30153.195
1643112000000,36382.5,37500.0,35944.0,36937.5,45763.662
1643155200000,36937.5,38200.0,36550.0,38041.5,39014.855
1643198400000,38041.5,38888.0,36250.0,36770.0,67281.702
1643241600000,36770.0,37049.0,35490.5,36662.0,37719.424
1643284800000,36662.0,37223.0,35549.0,37140.5,47085.961
1643328000000,37140.5,37497.5,36320.0,36424.5,37471.657
1643371200000,36424.5,37964.0,36172.5,37693.5,38184.117
1643414400000,37693.5,37962.5,37437.5,37727.5,17149.814
1643457600000,37727.5,38769.0,37256.0,38150.5,33487.999
1643500800000,38150.5,38358.0,37730.0,38088.5,17165.275
1643544000000,38088.5,38200.0,37320.0,37875.5,21864.357
