start_time,open,high,low,close,volume
1641016800000,47183.5,47351.5,46718.5,46768.5,8763.166
1641038400000,46768.5,47915.5,46768.0,47720.0,10512.632
1641060000000,47720.0,47845.0,47188.5,47719.5,6220.623
1641081600000,47719.5,47719.5,46791.5,47080.0,7586.258
1641103200000,47080.0,47552.0,46990.0,47218.5,6421.577
1641124800000,47218.5,48000.0,46990.0,47380.0,13577.212
1641146400000,47380.0,47477.5,46600.0,47305.0,9188.608
1641168000000,47305.0,47305.5,46710.0,47064.5,7044.554
1641189600000,47064.5,47422.0,46810.0,47367.0,7734.097
1641211200000,47367.0,47576.5,46286.0,46596.0,17085.749
1641232800000,46596.0,46726.5,45700.0,46462.0,12956.796
1641254400000,46462.0,46608.0,45950.0,46179.5,8987.28
1641276000000,46179.5,46747.0,46119.5,46706.0,9007.019
1641297600000,46706.0,47475.0,46423.0,46556.5,18617.169
1641319200000,46556.5,46696.0,45500.0,45870.0,17917.426
1641340800000,45870.0,46566.5,45755.0,46322.5,6495.078
1641362400000,46322.5,47060.0,46127.0,46287.0,11365.806
1641384000000,46287.0,46826.5,45910.5,46016.0,20683.879
1641405600000,46016.0,46540.0,42444.0,43437.0,49791.953
1641427200000,43437.0,43795.0,42610.0,43040.5,17667.936
1641448800000,43040.5,43242.0,42179.0,42858.5,15162.917
1641470400000,42858.5,43220.0,42652.0,43004.0,14177.736
1641492000000,43004.0,43549.0,42972.5,43110.5,7406.363
1641513600000,43110.5,43137.0,40952.5,41837.5,28778.245
1641535200000,41837.5,43260.0,41235.0,42259.0,18885.119
1641556800000,42259.0,42774.0,40517.5,42009.5,37951.315
1641578400000,42009.5,42043.0,41327.0,41554.5,7718.08
1641600000000,41554.5,42242.0,41554.5,41953.0,7766.747
1641621600000,41953.0,42150.0,41741.0,41943.5,7886.352
1641643200000,41943.5,42100.0,40808.0,40845.0,17901.313
1641664800000,40845.0,42302.0,40550.0,41691.0,22542.827
1641686400000,41691.0,42136.0,41420.0,41764.5,9637.15
1641708000000,41764.5,42000.0,41434.5,41844.0,8920.248
1641729600000,41844.0,42200.0,41076.0,42086.5,13693.291
1641751200000,42086.5,42771.0,41777.0,41856.0,11786.549
1641772800000,41856.0,42200.0,41604.0,42016.5,8847.162
1641794400000,42016.5,42128.0,41483.5,41567.5,10762.665
1641816000000,41567.5,42121.5,39655.0,41194.0,61617.468
1641837600000,41194.0,41972.0,41125.0,41809.0,11684.303
1641859200000,41809.0,42380.0,41554.0,42093.0,11011.15
1641880800000,42093.0,42700.0,41589.0,41821.5,13127.668
1641902400000,41821.5,43100.0,41279.0,42539.0,30284.269
1641924000000,42539.0,43163.0,42344.0,42701.5,9671.413
