start_time,open,high,low,close,volume
1641168000000,47305.0,47576.5,40517.5,41856.0,435568.994
1641772800000,41856.0,44450.0,39655.0,43051.0,397690.796
1642377600000,43051.0,43482.0,33960.0,36234.5,616579.933
1642982400000,36234.5,38888.0,32906.0,37875.5,601146.452
1643587200000,37875.5,42638.5,36200.5,42350.0,453517.684
1644192000000,42350.0,45924.5,41595.0,42059.5,536482.885
1644796800000,42059.5,44800.0,37917.0,38355.0,476902.245
1645401600000,38355.0,40300.0,34242.5,37665.0,793535.981
1646006400000,37665.0,45372.0,37435.0,38394.0,650612.1
1646611200000,38394.0,42698.0,37139.0,37756.0,688949.897
1647216000000,37756.0,42397.0,37527.0,41272.0,554749.655
1647820800000,41272.0,46989.0,40473.5,46793.0,518985.254
1648425600000,46793.0,48185.0,44202.0,46411.5,534575.055
1649030400000,46411.5,47190.0,41745.0,42137.0,518661.618
1649635200000,42137.0,42400.0,39171.5,39662.0,569088.563
1650240000000,39662.0,42950.0,38466.5,39439.5,547375.798
1650844800000,39439.5,40803.0,37351.0,38446.5,739528.662
1651449600000,38446.5,40058.5,33666.0,34032.5,791388.193
1652054400000,34032.5,34258.0,26536.0,31315.5,1655605.561
1652659200000,31315.5,31315.5,28633.0,30269.5,826228.839
1653264000000,30269.5,30654.5,27950.0,29452.0,953554.548
1653868800000,29452.0,32450.0,29250.0,29901.5,768391.022
1654473600000,29901.5,31750.0,26550.0,26567.5,1186777.443
1655078400000,26567.5,26885.0,17600.0,20567.5,2733452.733
1655683200000,20567.5,21880.0,19624.0,21032.0,1547691.636
1656288000000,21032.0,21580.0,18601.0,19306.0,1495434.842
1656892800000,19306.0,22600.0,19039.0,20849.0,1559546.036
1657497600000,20849.0,21669.0,18867.5,20799.0,1441844.365
1658102400000,20799.0,24277.0,20763.0,22573.5,1655459.446
1658707200000,22573.5,24695.0,20691.0,23290.5,1255834.026
1659312000000,23290.5,23655.0,22350.0,23167.0,934990.223
1659916800000,23167.0,25031.0,22521.0,24290.5,1073002.143
1660521600000,24290.5,25199.0,20730.0,21505.5,1225510.154
1661126400000,21505.5,21880.0,19511.0,19548.0,1150389.038
1661731200000,19548.0,20569.0,19530.0,19986.5,1121376.12
1662336000000,19986.5,21879.5,18451.0,21810.0,1295714.429
1662940800000,21810.0,22794.0,19315.0,19408.5,1329473.854
1663545600000,19408.5,20045.0,18100.0,18800.0,1633837.069
1664150400000,18800.0,20383.5,18453.0,19054.0,1719930.866
1664755200000,19054.0,20451.0,18947.0,19436.5,1214599.272
1665360000000,19436.5,19944.0,18071.0,19252.5,1138533.678
1665964800000,19252.5,19694.0,18621.5,19559.0,910643.581
1666569600000,19559.0,21100.0,19155.0,20613.5,1127998.55
1667174400000,20613.5,21470.0,20013.5,20904.0,876344.428
1667779200000,20904.0,21062.5,15460.5,16330.5,2259763.136
1668384000000,16330.5,17213.0,15802.5,16273.5,942638.396
1668988800000,16273.5,16810.0,15440.0,16426.0,829331.644
1669593600000,16426.0,17390.0,15985.0,17096.0,800166.241
1670198400000,17096.0,17425.5,16666.5,17078.0,564980.675
1670803200000,17078.0,18379.0,16532.5,16729.5,941710.14
1671408000000,16729.5,17054.0,16203.0,16825.0,533279.156
1672012800000,16825.0,16961.0,16353.0,16622.5,426743.937
1672617600000,16622.5,17190.0,16552.0,17119.5,449511.743
1673222400000,17119.5,21550.0,17094.0,20878.0,1282445.961
1673827200000,20878.0,23381.0,20385.0,22703.5,1353529.539
1674432000000,22703.5,23966.0,22319.0,23737.5,1006401.299
1675036800000,23737.5,24280.0,22480.5,22934.0,909564.473
1675641600000,22934.0,23462.5,21431.1,21776.9,791092.947
1676246400000,21776.9,25296.1,21327.5,24266.9,1369271.035
1676851200000,24266.9,25295.0,22712.3,23548.3,1182531.85
1677456000000,23548.3,24028.4,21905.0,22419.0,871130.657
1678060800000,22419.0,22594.7,19535.0,21978.9,1475909.166
1678665600000,21978.9,28417.1,21804.0,27962.1,2220851.264
1679270400000,27962.1,28897.0,26583.4,27951.6,1403990.692
1679875200000,27951.6,29197.2,26474.3,28155.9,1129170.171
1680480000000,28155.9,28797.1,27175.0,28309.7,790196.379
1681084800000,28309.7,31061.7,28136.6,30295.9,950171.598
1681689600000,30295.9,30500.0,27058.0,27572.8,1131283.87
1682294400000,27572.8,30062.0,26933.0,29217.0,1363212.087
1682899200000,29217.0,29833.0,27640.1,28413.9,1086488.033
1683504000000,28413.9,28615.0,25764.0,26903.0,949977.193
1684108800000,26903.0,27648.0,26341.3,26734.3,713890.579
1684713600000,26734.3,28280.0,25851.0,28049.9,715421.011
1685318400000,28049.9,28449.0,26480.7,27105.5,644990.182
1685923200000,27105.5,27397.0,25324.2,25915.1,997545.527
1686528000000,25915.1,26886.8,24779.5,26333.5,791587.289
1687132800000,26333.5,31444.0,26250.0,30460.1,1277656.019
1687737600000,30460.1,31291.9,29412.8,30601.9,891882.718
1688342400000,30601.9,31543.1,29675.1,30150.0,688759.012
1688947200000,30150.0,31843.9,29873.0,30221.4,767257.448
1689552000000,30221.4,30407.0,29362.0,30071.1,540364.483
1690156800000,30071.1,30084.0,28851.0,29273.1,469791.628
1690761600000,29273.1,30040.0,28555.6,29075.7,578865.882
1691366400000,29075.7,30265.8,28677.1,29301.3,550753.604
1691971200000,29301.3,29680.0,24200.9,26176.5,905319.241
