start_time,open,high,low,close,volume
1641081600000,47722.66,47990.0,45500.0,45832.01,81493.9511
1641340800000,45832.01,47070.0,40610.0,41566.48,145500.9998
1641600000000,41566.48,42786.7,39650.0,41822.49,106406.29556
1641859200000,41822.49,44500.0,41268.93,42560.11,106150.60771
1642118400000,42558.35,43800.0,41725.95,43071.66,75179.29179
1642377600000,43071.66,43176.18,41138.56,41660.01,88571.89029
1642636800000,41660.0,43505.0,34008.0,35071.42,221662.57049
1642896000000,35071.42,37550.0,32917.17,36958.32,185416.678581
1643155200000,36958.32,38919.98,35507.01,37716.56,165005.30926
1643414400000,37716.57,38744.0,36632.61,38466.9,84415.40789
1643673600000,38466.9,39265.2,36250.0,37311.61,102450.23792
1643932800000,37311.98,42656.0,37026.73,42380.87,119641.4695
1644192000000,42380.87,45492.0,41645.85,44372.72,150369.08122
1644451200000,44372.71,45821.0,41688.88,42217.87,133889.31642
1644710400000,42217.87,44751.4,41550.56,44544.86,89837.40749
1644969600000,44544.85,44549.97,39450.0,39974.44,119563.79005
1645228800000,39974.45,40444.32,36800.0,37008.16,113829.03017
1645488000000,37008.16,39843.0,34322.28,38327.21,217822.97247
1645747200000,38328.68,40348.45,37000.0,37699.07,132165.27524
1646006400000,37699.08,45400.0,37450.17,43892.98,193471.38812
1646265600000,43892.99,44101.12,38407.59,39397.96,143268.4286
1646524800000,39397.97,39693.87,37155.0,38730.63,159254.44355
1646784000000,38730.63,42594.06,38223.6,38729.57,198374.28373
1647043200000,38729.57,39947.12,37555.0,39671.37,103771.64166
1647302400000,39671.37,41718.0,38098.33,40917.9,171325.6918
1647561600000,40917.89,42400.0,40135.04,41262.11,105128.52545
1647820800000,41262.11,43361.0,40467.94,42882.76,139710.0621
1648080000000,42882.76,45094.14,42560.46,44511.27,133851.17763
1648339200000,44511.27,48189.84,44421.46,47434.8,137596.45668
1648598400000,47434.79,47700.22,44200.0,46283.49,145863.39991
1648857600000,46283.49,47444.11,45118.0,46580.51,115110.0889
1649116800000,46580.5,47200.0,42727.35,43444.19,140438.61944
1649376000000,43444.2,43970.62,41868.0,42158.85,83037.79653
1649635200000,42158.85,42414.71,39200.0,41147.79,162653.73753
1649894400000,41147.78,41500.0,39551.94,40378.71,76638.81858
1650153600000,40378.7,41760.0,38536.51,41493.18,110020.84677
1650412800000,41493.19,42976.0,39177.0,39709.18,146857.64658
1650672000000,39709.19,40616.0,38200.0,40426.08,110032.16345
1650931200000,40426.08,40797.31,37702.26,39742.07,179820.05222
1651190400000,39742.06,39925.25,37386.38,38468.35,125587.08808
1651449600000,38468.35,40023.77,37517.8,39690.0,156091.99722
1651708800000,39690.0,39845.51,34785.0,35472.39,191441.94224
1651968000000,35472.4,35514.22,29730.4,31017.1,429854.572978
1652227200000,31017.11,32162.59,26700.0,29287.05,509443.371986
1652486400000,29287.05,31460.0,28630.0,29874.01,170453.74433
1652745600000,29874.01,30788.37,28654.47,30319.23,184350.65521
1653004800000,30319.22,30777.33,28730.0,30293.94,117663.37197
1653264000000,30293.93,30670.51,28669.0,29542.15,182881.84627
1653523200000,29542.14,29886.64,28019.56,29031.33,220059.526
1653782400000,29031.33,32399.0,28839.21,31801.04,186786.41156
1654041600000,31801.05,31982.97,29282.36,29700.21,214424.51037
1654300800000,29700.21,31765.64,29485.0,31373.1,117594.75379
1654560000000,31373.1,31589.6,29218.96,30109.93,225508.31584
1654819200000,30109.93,30382.8,26560.0,26574.53,234580.247559
1655078400000,26574.53,26895.84,20111.62,22583.72,642587.175143
1655337600000,22583.72,22995.73,17622.0,18970.79,382809.586444
1655596800000,18970.79,21723.0,17960.41,20723.52,341720.89239
1655856000000,20723.51,21558.41,19770.51,21237.69,252691.43276
1656115200000,21237.68,21888.0,20510.0,20742.56,169184.78388
1656374400000,20742.57,21212.1,18626.0,19942.21,234956.77505
1656633600000,19942.21,20918.35,18781.0,19315.83,209112.36335
1656892800000,19315.83,20750.0,19055.31,20564.51,253294.76437
1657152000000,20564.51,22527.37,20251.68,21591.83,666514.00078
1657411200000,21592.15,21607.65,19240.0,19328.75,469230.08142
1657670400000,19331.28,21200.0,18910.94,20830.04,527402.77074
1657929600000,20830.04,22777.63,20478.61,22432.58,479183.85775
1658188800000,22432.58,24276.74,21579.54,23152.19,687350.61859
1658448000000,23152.19,23756.49,21934.57,22579.68,408925.88618
1658707200000,22577.13,23112.63,20706.5,22952.45,569133.20765
1658966400000,22954.31,24668.0,22582.13,23643.51,585387.71244
1659225600000,23644.64,24194.82,22654.37,22987.79,430026.76927
1659484800000,22985.93,23647.68,22400.0,23312.42,476055.1776
1659744000000,23313.56,24245.0,22844.62,23810.0,343760.25336
1660003200000,23810.98,24918.54,22664.69,23934.39,601858.85368
