start_time,open,high,low,close,volume
1640995200000,46216.93,47555.55,46208.37,46758.87,9747.68164
1641038400000,46758.87,47954.63,46756.3,47722.65,9856.78161
1641081600000,47722.66,47750.0,46770.23,47235.5,7526.22416
1641124800000,47238.89,47990.0,46654.0,47286.18,10814.23624
1641168000000,47286.18,47431.67,46722.39,47378.0,10095.68718
1641211200000,47378.0,47570.0,45696.0,46446.1,17566.38992
1641254400000,46446.1,46772.41,45934.5,46733.77,14025.64659
1641297600000,46733.78,47557.54,45500.0,45832.01,21465.76701
1641340800000,45832.01,47070.0,45722.21,46270.99,10843.48028
1641384000000,46271.0,46822.17,42500.0,43451.13,40940.63829
1641427200000,43451.14,43816.0,42430.58,42878.34,22807.48134
1641470400000,42878.33,43581.3,42632.44,43082.31,16072.89171
1641513600000,43082.3,43145.83,41000.0,42258.62,29560.07707
1641556800000,42258.62,42766.17,40610.0,41566.48,25276.43111
1641600000000,41566.48,42246.37,41558.0,41940.22,9003.03723
1641643200000,41940.22,42300.0,40501.0,41679.74,23949.69388
1641686400000,41679.74,42170.11,41388.13,41857.62,9853.98203
1641729600000,41857.62,42786.7,41200.02,41864.62,12870.41223
1641772800000,41864.62,42248.5,41455.0,41565.34,10398.35563
1641816000000,41565.33,42121.63,39650.0,41822.49,40330.81456
1641859200000,41822.49,42627.66,41544.64,41809.99,14889.90993
1641902400000,41809.99,43100.0,41268.93,42729.29,22406.52736
1641945600000,42729.29,43443.6,42450.0,42935.92,12671.97564
1641988800000,42935.92,44322.0,42874.01,43902.66,21271.31716
1642032000000,43902.65,44075.42,43422.72,43602.31,11919.09527
1642075200000,43603.58,44500.0,42311.22,42560.11,22991.78235
1642118400000,42558.35,42978.1,41826.82,42012.94,16179.0834
1642161600000,42012.94,43448.78,41725.95,43059.96,16461.79952
1642204800000,43059.96,43283.83,42712.94,43017.59,8433.68696
1642248000000,43017.59,43800.0,42555.0,43084.29,13502.3692
1642291200000,43084.29,43305.0,42759.0,42968.29,9755.9448
1642334400000,42968.3,43475.0,42581.79,43071.66,10846.40791
1642377600000,43071.66,43176.18,42300.0,42671.31,10904.49158
1642420800000,42671.3,42793.16,41540.42,42201.62,16657.59455
1642464000000,42201.63,42436.66,41453.0,41854.14,14708.75255
1642507200000,41854.13,42691.0,41250.0,42352.12,14615.33002
1642550400000,42352.12,42500.0,41138.56,42033.0,15861.44998
1642593600000,42033.0,42559.13,41548.0,41660.01,15824.27161
1642636800000,41660.0,42232.76,41639.88,42129.44,9992.34094
1642680000000,42129.45,43505.0,40553.31,40680.91,32337.99859
1642723200000,40680.92,41100.0,38220.0,38898.18,37926.155762
1642766400000,38898.19,39071.13,35440.45,36445.31,50934.736237
1642809600000,36445.31,36835.22,34008.0,35406.76,56540.351951
1642852800000,35406.76,36192.76,34243.38,35071.42,33930.98701
1642896000000,35071.42,36150.76,34811.0,35686.29,22881.16979
1642939200000,35686.29,36499.0,34601.01,36244.55,21398.35375
1642982400000,36244.55,36251.5,33029.54,33697.11,35945.345135
1643025600000,33697.12,37550.0,32917.17,36660.35,55959.408076
1643068800000,36660.35,36800.0,35701.0,36406.0,20309.18899
1643112000000,36406.0,37545.14,35967.33,36958.32,28923.21284
1643155200000,36958.32,38248.92,36550.2,38072.77,24524.57482
1643198400000,38072.77,38919.98,36234.63,36809.34,45305.58554
1643241600000,36807.24,37080.0,35507.01,36679.98,27117.59435
1643284800000,36679.98,37234.47,35538.75,37160.1,25903.28499
1643328000000,37160.11,37500.0,36287.03,36448.28,21321.03967
1643371200000,36447.67,38000.0,36155.01,37716.56,20833.22989
1643414400000,37716.57,37983.41,37448.58,37736.07,10363.01899
1643457600000,37736.06,38720.74,37268.44,38166.84,15766.47783
1643500800000,38166.83,38359.26,37737.49,38110.02,10769.83337
1643544000000,38110.03,38230.0,37351.63,37881.76,10660.8319
1643587200000,37881.75,37951.07,36632.61,37265.16,14307.42872
1643630400000,37265.15,38744.0,36724.0,38466.9,22547.81708
1643673600000,38466.9,39100.0,38000.0,38425.06,15167.50075
1643716800000,38425.05,39265.2,38190.42,38694.59,19406.94588
1643760000000,38694.59,38855.92,38196.42,38490.0,10485.3166
1643803200000,38490.0,38773.41,36586.95,36896.36,25309.3647
1643846400000,36896.37,37106.91,36250.73,36785.0,15596.18453
1643889600000,36785.0,37387.0,36250.0,37311.61,16484.92546
1643932800000,37311.98,38236.08,37026.73,37810.0,18898.72967
1643976000000,37810.0,41772.33,37290.2,41574.25,45805.22907
1644019200000,41571.7,41913.69,41099.92,41430.0,18040.45801
1644062400000,41430.0,41899.54,40843.01,41382.59,14491.88571
1644105600000,41382.6,41714.18,41305.29,41522.0,6362.49992
1644148800000,41522.0,42656.0,41116.56,42380.87,16042.66712
1644192000000,42380.87,43000.0,41645.85,42720.03,21606.22
1644235200000,42720.03,44500.5,42490.02,43839.99,29454.40006
1644278400000,43839.99,45492.0,43520.96,43988.3,35276.719
1644321600000,43988.3,44393.36,42666.0,44042.99,29603.57487
1644364800000,44043.0,44341.88,43117.92,43715.45,16212.14999
1644408000000,43715.46,44799.0,43579.66,44372.72,18216.0173
1644451200000,44372.71,45177.96,43542.14,44834.09,15959.00325
1644494400000,44834.09,45821.0,43174.01,43495.44,46398.28766
1644537600000,43495.44,43749.86,42600.0,43357.53,19528.13905
1644580800000,43357.53,43920.0,41938.51,42373.73,25447.02965
1644624000000,42373.73,42485.66,41688.88,42406.48,11468.63982
1644667200000,42406.48,43079.49,41700.0,42217.87,15088.21699
1644710400000,42217.87,42654.64,42057.26,42470.73,6742.76598
1644753600000,42470.72,42760.0,41870.0,42053.66,10989.31515
1644796800000,42053.65,42415.0,41550.56,42117.87,13809.88559
1644840000000,42112.71,42842.4,41803.17,42535.94,20200.24501
1644883200000,42535.94,44425.85,42427.03,44233.6,21077.2748
1644926400000,44233.6,44751.4,43846.07,44544.86,17017.92096
1644969600000,44544.85,44549.97,43673.92,44173.15,12322.90279
1645012800000,44173.15,44376.58,43307.0,43873.56,16148.96991
1645056000000,43873.56,44164.71,42900.0,43164.05,14692.80098
1645099200000,43164.05,43340.65,40073.21,40515.7,32553.19396
1645142400000,40515.71,40959.88,40101.01,40178.94,14727.29519
1645185600000,40178.95,40799.0,39450.0,39974.44,29118.62722
