start_time,open,high,low,close,volume
1640995200000,46216.93,47555.55,46208.37,47194.73,7018.00353
1641024000000,47194.73,47491.14,46715.39,47219.04,5785.58757
1641052800000,47219.04,47954.63,47186.07,47722.65,6800.87215
1641081600000,47722.66,47750.0,46770.23,47173.45,5406.37551
1641110400000,47173.44,47499.45,46970.05,47340.47,4900.17739
1641139200000,47340.47,47990.0,46654.0,47286.18,8033.9075
1641168000000,47286.18,47289.11,46722.39,47051.37,5833.29645
1641196800000,47051.36,47570.0,46575.25,46693.45,9726.11124
1641225600000,46693.44,46790.0,45696.0,46446.1,12102.66941
1641254400000,46446.1,46600.21,45934.5,46550.0,9339.11439
1641283200000,46549.99,47557.54,46300.0,46925.35,12752.43554
1641312000000,46925.34,46984.99,45500.0,45832.01,13399.86367
1641340800000,45832.01,46549.0,45722.21,46407.51,5219.67501
1641369600000,46407.5,47070.0,45803.67,46622.53,11680.06784
1641398400000,46622.53,46674.37,42500.0,43451.13,34884.37572
1641427200000,43451.14,43816.0,42600.05,43245.25,15055.68714
1641456000000,43245.26,43273.87,42430.58,42950.01,15166.03015
1641484800000,42950.02,43581.3,42725.09,43082.31,8658.65576
1641513600000,43082.3,43145.83,41000.0,41706.71,21932.86723
1641542400000,41706.71,42883.47,40610.0,41319.11,21573.25621
1641571200000,41310.85,42315.85,40917.66,41566.48,11330.38474
1641600000000,41566.48,42246.37,41558.0,41913.58,5681.73531
1641628800000,41913.59,42200.0,41400.0,41613.33,7492.48077
1641657600000,41609.6,42300.0,40501.0,41679.74,19778.51503
1641686400000,41679.74,42170.11,41388.13,41791.51,6716.50078
1641715200000,41791.5,41990.0,41200.02,41621.11,6505.30948
1641744000000,41621.11,42786.7,41556.49,41864.62,9502.584
1641772800000,41864.62,42248.5,41601.0,42042.38,6306.16152
1641801600000,42042.38,42116.61,39650.0,40984.33,26752.58776
1641830400000,40984.34,42121.63,40564.89,41822.49,17670.42091
1641859200000,41822.49,42400.01,41544.64,42211.05,8817.27787
1641888000000,42212.21,42627.66,41268.93,41733.93,13417.76345
1641916800000,41733.92,43100.0,41680.44,42729.29,15061.39597
1641945600000,42729.29,42965.0,42450.0,42561.67,6423.41459
1641974400000,42561.66,44078.4,42508.69,43560.29,18522.03159
1642003200000,43560.29,44322.0,43317.0,43902.66,8997.84662
1642032000000,43902.65,44075.42,43422.72,43699.99,7311.44142
1642060800000,43699.99,44500.0,42871.01,43200.0,16159.5367
1642089600000,43200.01,43500.0,42311.22,42560.11,11439.8995
1642118400000,42558.35,42978.1,42362.91,42660.01,8550.75052
1642147200000,42660.0,43347.42,41725.95,43109.0,16625.73485
1642176000000,43109.0,43448.78,42777.0,43059.96,7464.39755
1642204800000,43059.96,43174.0,42712.94,43088.12,5833.97234
1642233600000,43088.12,43406.96,42555.0,43401.21,7580.25603
1642262400000,43401.21,43800.0,43071.11,43084.29,8521.82779
1642291200000,43084.29,43253.68,42838.0,43202.21,5047.40646
1642320000000,43202.21,43416.05,42581.79,43219.53,10033.74637
1642348800000,43219.54,43475.0,42750.25,43071.66,5521.19988
1642377600000,43071.66,43176.18,42300.0,42656.03,7383.23822
1642406400000,42656.03,42900.0,42385.0,42477.66,7699.64153
1642435200000,42477.67,42538.47,41540.42,42201.62,12479.20638
1642464000000,42201.63,42436.66,41886.25,42061.94,8685.47618
1642492800000,42065.42,42065.42,41250.0,41587.27,12303.89044
1642521600000,41587.26,42691.0,41381.66,42352.12,8334.71595
1642550400000,42352.12,42500.0,41161.2,41287.1,9375.88625
1642579200000,41287.1,42559.13,41138.56,41981.27,13704.2668
1642608000000,41981.27,42355.9,41548.0,41660.01,8605.56854
1642636800000,41660.0,42148.0,41639.88,42058.31,6843.50513
1642665600000,42058.31,43456.0,41807.94,43308.69,14021.53795
1642694400000,43308.7,43505.0,40553.31,40680.91,21465.29645
1642723200000,40680.92,41100.0,38220.0,39134.55,31227.022762
1642752000000,39136.31,39320.0,37710.0,38857.26,23076.364383
1642780800000,38857.24,39071.13,35440.45,36445.31,34557.504854
1642809600000,36445.31,36835.22,35112.84,35400.02,28670.716918
1642838400000,35400.01,36192.76,34008.0,34838.68,41633.820383
1642867200000,34838.69,35729.03,34243.38,35071.42,20166.80166
1642896000000,35071.42,35758.64,34811.0,35571.19,13268.50591
1642924800000,35571.19,36150.76,35050.4,35287.58,16193.9972
1642953600000,35282.66,36499.0,34601.01,36244.55,14817.02043
1642982400000,36244.55,36251.5,34811.87,34888.81,12143.22864
1643011200000,34887.9,35562.15,32917.17,34233.95,46300.614411
1643040000000,34237.31,37550.0,33803.13,36660.35,33460.91016
1643068800000,36660.35,36691.87,35701.0,36044.01,12198.62081
1643097600000,36044.01,37149.42,35967.33,36530.0,21794.73798
1643126400000,36530.0,37545.14,36421.56,36958.32,15239.04304
1643155200000,36958.32,37974.43,36550.2,37338.59,15216.6359
1643184000000,37338.6,38499.0,37324.58,37985.0,22100.98833
1643212800000,37985.01,38919.98,36234.63,36809.34,32512.53613
1643241600000,36807.24,37080.0,35507.01,36173.87,19617.79714
1643270400000,36177.17,37199.0,35815.8,36639.43,16164.85845
1643299200000,36639.43,37234.47,35538.75,37160.1,17238.22375
1643328000000,37160.11,37500.0,36500.0,36799.82,14692.58441
1643356800000,36799.82,37300.0,36155.01,37188.98,16453.53482
1643385600000,37188.99,38000.0,36765.05,37716.56,11008.15033
1643414400000,37716.57,37983.41,37448.58,37836.99,7543.14684
1643443200000,37836.98,38198.82,37268.44,37566.82,9224.79535
1643472000000,37567.98,38720.74,37317.37,38166.84,9361.55463
1643500800000,38166.83,38300.0,37737.49,38244.98,6056.95963
1643529600000,38244.98,38359.26,37712.05,37980.09,7647.00354
1643558400000,37977.47,38230.0,37351.63,37881.76,7726.7021
1643587200000,37881.75,37951.07,36632.61,37121.83,10286.72825
1643616000000,37121.84,37900.0,36724.0,37722.91,13011.51341
1643644800000,37722.91,38744.0,37671.46,38466.9,13557.00414
1643673600000,38466.9,38649.9,38175.86,38440.77,6966.4921
