start_time,open,high,low,close,volume
1640995200000,46216.93,47555.55,46208.37,47192.55,5757.82496
1641016800000,47192.56,47344.69,46715.39,46758.87,3989.85668
1641038400000,46758.87,47954.63,46756.3,47754.48,5426.15442
1641060000000,47754.47,47844.97,47222.22,47722.65,4430.62719
1641081600000,47722.66,47750.0,46770.23,47081.28,4333.79921
1641103200000,47081.28,47499.45,46970.05,47235.5,3192.42495
1641124800000,47238.89,47990.0,47013.5,47401.14,5588.49061
1641146400000,47401.14,47469.34,46654.0,47286.18,5225.74563
1641168000000,47286.18,47289.11,46722.39,47078.64,4601.4399
1641189600000,47078.64,47431.67,46778.0,47378.0,5494.24728
1641211200000,47378.0,47570.0,46263.29,46577.15,10001.2258
1641232800000,46577.16,46740.96,45696.0,46446.1,7565.16412
1641254400000,46446.1,46549.19,45934.5,46151.66,6545.02326
1641276000000,46148.23,46772.41,46058.51,46733.77,7480.62333
1641297600000,46733.78,47557.54,46410.0,46555.01,10623.15334
1641319200000,46555.0,46719.78,45500.0,45832.01,10842.61367
1641340800000,45832.01,46549.0,45722.21,46302.8,4038.00403
1641362400000,46302.79,47070.0,46110.0,46270.99,6805.47625
1641384000000,46271.0,46822.17,45803.67,46010.72,8262.85561
1641405600000,46010.72,46365.68,42500.0,43451.13,32677.78268
1641427200000,43451.14,43816.0,42600.05,43050.01,12613.72656
1641448800000,43050.0,43275.8,42430.58,42878.34,10193.75478
1641470400000,42878.33,43267.09,42632.44,43005.29,10316.79898
1641492000000,43005.3,43581.3,42982.05,43082.31,5756.09273
1641513600000,43082.3,43145.83,41000.0,41851.33,17732.69561
1641535200000,41851.33,42883.47,41206.9,42258.62,11827.38146
1641556800000,42258.62,42766.17,40610.0,41993.48,20042.64297
1641578400000,41993.68,42054.0,41336.82,41566.48,5233.78814
1641600000000,41566.48,42246.37,41558.0,41971.7,4534.95589
1641621600000,41971.7,42200.0,41739.0,41940.22,4468.08134
1641643200000,41940.22,42063.23,40801.0,40842.12,9302.49574
1641664800000,40842.11,42300.0,40501.0,41679.74,14647.19814
1641686400000,41679.74,42170.11,41388.13,41765.9,5734.42447
1641708000000,41765.89,41990.0,41410.0,41857.62,4119.55756
1641729600000,41857.62,42200.0,41200.02,42094.59,5891.24867
1641751200000,42094.48,42786.7,41766.43,41864.62,6979.16356
1641772800000,41864.62,42248.5,41601.0,42031.29,4758.70076
1641794400000,42031.3,42149.31,41455.0,41565.34,5639.65487
1641816000000,41565.33,42121.63,39650.0,41184.45,33143.2258
1641837600000,41184.44,41985.0,41118.36,41822.49,7187.58876
1641859200000,41822.49,42400.01,41544.64,42110.0,7002.29723
1641880800000,42110.0,42627.66,41575.0,41809.99,7887.6127
1641902400000,41809.99,43100.0,41268.93,42549.01,16384.72169
1641924000000,42549.01,43095.26,42353.07,42729.29,6021.80567
1641945600000,42729.29,42965.0,42450.0,42705.51,4522.9281
1641967200000,42705.51,43443.6,42463.13,42935.92,8149.04754
1641988800000,42935.92,44078.4,42874.01,43841.57,15048.47287
1642010400000,43841.56,44322.0,43526.3,43902.66,6222.84429
1642032000000,43902.65,44075.42,43422.72,43662.68,5401.16895
1642053600000,43662.68,44014.51,43500.0,43602.31,6517.92632
1642075200000,43603.58,44500.0,42565.01,42822.12,16141.97166
1642096800000,42822.12,42962.96,42311.22,42560.11,6849.81069
1642118400000,42558.35,42905.15,42362.91,42894.92,6343.61322
1642140000000,42895.0,42978.1,41826.82,42012.94,9835.47018
1642161600000,42012.94,43347.42,41725.95,42913.26,11639.11605
1642183200000,42913.26,43448.78,42777.0,43059.96,4822.68347
1642204800000,43059.96,43174.0,42712.94,42985.96,4586.84563
1642226400000,42985.97,43283.83,42873.53,43017.59,3846.84133
1642248000000,43017.59,43564.15,42555.0,43383.26,7845.42723
1642269600000,43383.26,43800.0,43071.11,43084.29,5656.94197
1642291200000,43084.29,43153.63,42838.0,42958.69,3868.19513
1642312800000,42953.17,43305.0,42759.0,42968.29,5887.74967
1642334400000,42968.3,43475.0,42581.79,43071.88,7035.14828
1642356000000,43071.88,43263.15,42750.25,43071.66,3811.25963
1642377600000,43071.66,43176.18,42300.0,42664.68,5810.18279
1642399200000,42664.68,42967.99,42567.93,42671.31,5094.30879
1642420800000,42671.3,42793.16,41950.0,42110.83,9125.15365
1642442400000,42110.84,42392.66,41540.42,42201.62,7532.4409
1642464000000,42201.63,42436.66,41886.25,42097.25,6977.49686
1642485600000,42097.25,42337.3,41453.0,41854.14,7731.25569
1642507200000,41854.13,41950.0,41250.0,41489.04,8435.30322
1642528800000,41489.04,42691.0,41385.79,42352.12,6180.0268
1642550400000,42352.12,42500.0,41582.99,41762.55,6666.58462
1642572000000,41765.99,42178.48,41138.56,42033.0,9194.86536
1642593600000,42033.0,42559.13,41697.46,42151.01,10916.34947
1642615200000,42151.0,42235.04,41548.0,41660.01,4907.92214
1642636800000,41660.0,42082.26,41639.88,41879.2,4968.16653
1642658400000,41879.19,42232.76,41807.94,42129.44,5024.17441
1642680000000,42129.45,43505.0,41900.05,43025.85,14743.41667
1642701600000,43025.85,43241.38,40553.31,40680.91,17594.58192
1642723200000,40680.92,41100.0,38220.0,38909.01,27033.059992
1642744800000,38909.01,39320.0,38465.67,38898.18,10893.09577
1642766400000,38898.19,39071.13,37710.0,38382.5,20506.070393
